IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,fossil_bio,Substance,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Non-Annex_I,Western_Africa,NGA,Nigeria,2.A.1,Cement production,fossil,CO2,2015,609.436298,594.6145205,619.0406173,632.8005005,628.3832618,633.031729,609.2351207,594.3090209,618.8053981,632.7455941,628.4403645,633.1575745
Non-Annex_I,Western_Africa,NGA,Nigeria,2.B,Chemical Industry,fossil,CO2,2015,82.20484759,80.19815747,83.49815101,85.3667981,84.77862451,85.41010748,82.20484759,80.19815747,83.49815101,85.3667981,84.77862451,85.41010748
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.5,Non-Specified,fossil,CO2,2015,438.5288832,438.5288832,438.5288832,438.5288832,438.5288832,438.5288832,438.5288832,438.5288832,438.5288832,438.5288832,438.5288832,438.5288832
Non-Annex_I,Western_Africa,NGA,Nigeria,3.C.3,Urea application,fossil,CO2,2015,6.646102434,9.355930668,26.4453122,36.46499586,24.03636606,11.45282587,6.64562411,9.355351147,26.4446915,36.46409478,24.03567244,11.45298879
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.3.b_noRES,Road Transportation no resuspension,fossil,CO2,2015,3538.786113,3588.060822,3669.509557,3819.186472,3775.162029,3631.663598,3539.029642,3588.223713,3669.610259,3819.285971,3775.1422,3631.481534
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.4,Residential and other sectors,fossil,CO2,2015,136.1842211,136.1842211,136.1842211,136.1842211,136.1842211,136.1842211,136.1842211,136.1842211,136.1842211,136.1842211,136.1842211,136.1842211
Non-Annex_I,Western_Africa,NGA,Nigeria,2.A.4,Other Process Uses of Carbonates,fossil,CO2,2015,10.81337154,10.54940796,10.98349497,11.22930012,11.15193073,11.23499712,10.81337154,10.54940796,10.98349497,11.22930012,11.15193073,11.23499712
Non-Annex_I,Western_Africa,NGA,Nigeria,1.B.2,Oil and Natural Gas,fossil,CO2,2015,1279.615154,1279.615154,1279.615154,1279.615154,1279.615154,1279.615154,1279.615154,1279.615154,1279.615154,1279.615154,1279.615154,1279.615154
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.2,Manufacturing Industries and Construction,fossil,CO2,2015,598.7684019,584.1660095,608.1902487,621.7752619,617.4738404,622.0628463,598.7061152,584.0758763,608.1219525,621.7588334,617.4916321,622.102162
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.1.a,Main Activity Electricity and Heat Production,fossil,CO2,2015,1200.948587,1056.418867,1125.509348,991.9338222,1070.423875,1094.843906,1164.208462,1232.247557,1132.388288,1127.095419,1101.385862,1181.906803
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.3.a,Civil Aviation,fossil,CO2,2015,24.97971741,24.97971741,24.97971741,24.97971741,24.97971741,24.97971741,24.97971741,24.97971741,24.97971741,24.97971741,24.97971741,24.97971741
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.3.d,Water-borne Navigation,fossil,CO2,2015,12.29936537,12.29936537,12.29936537,12.29936537,12.29936537,12.29936537,12.29936537,12.29936537,12.29936537,12.29936537,12.29936537,12.29936537
Non-Annex_I,Western_Africa,NGA,Nigeria,2.A.3,Glass Production,fossil,CO2,2015,0.727712312,0.709958136,0.739149438,0.755663742,0.750431633,0.75600365,0.727615293,0.709835571,0.739061446,0.755640725,0.750460152,0.756065698
Non-Annex_I,Western_Africa,NGA,Nigeria,2.D,Non-Energy Products from Fuels and Solvent Use,fossil,CO2,2015,89.54615773,88.70613961,91.50950533,93.41922251,90.71850917,90.57937193,89.56557719,88.72176467,91.52150905,93.42135082,90.71043568,90.56123018
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,fossil,CO2,2015,1055.744429,1015.373591,1002.689672,1056.470799,1045.381627,1043.515008,1055.744429,1015.373591,1002.689672,1056.470799,1045.381627,1043.515008
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.3.c,Railways,fossil,CO2,2015,18.30360454,18.55820056,18.97924416,19.75349939,19.52547774,18.78278861,18.30360454,18.55820056,18.97924416,19.75349939,19.52547774,18.78278861
Non-Annex_I,Western_Africa,NGA,Nigeria,3.C.1,Emissions from biomass burning,bio,CO2,2016,689.5726806,970.6529469,2741.545124,3780.322044,2491.936093,1186.33782,687.6418857,968.1802841,2738.371181,3775.778016,2488.692711,1186.745448
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.2,Manufacturing Industries and Construction,bio,CO2,2016,1421.140489,1386.492338,1443.503786,1475.729003,1465.507882,1476.392243,1420.949473,1386.215926,1443.294341,1475.678622,1465.562444,1476.512812
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.4,Residential and other sectors,bio,CO2,2016,34824.63486,34824.63486,34824.63486,34824.63486,34824.63486,34824.63486,34824.63486,34824.63486,34824.63486,34824.63486,34824.63486,34824.63486
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.1.a,Main Activity Electricity and Heat Production,fossil,CO2,2016,1240.251467,1185.41346,1251.036926,1191.731207,1204.323774,1316.269397,1250.32171,1265.064688,1118.869755,1112.709355,1168.553428,999.7862749
Non-Annex_I,Western_Africa,NGA,Nigeria,2.C,Metal Industry,fossil,CO2,2016,0.422613675,0.412297316,0.429262525,0.438869207,0.435845417,0.43909186,0.422613675,0.412297316,0.429262525,0.438869207,0.435845417,0.43909186
Non-Annex_I,Western_Africa,NGA,Nigeria,1.B.1,Solid Fuels,fossil,CO2,2016,0.02248645,0.02248645,0.02248645,0.02248645,0.02248645,0.02248645,0.02248645,0.02248645,0.02248645,0.02248645,0.02248645,0.02248645
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,fossil,CO2,2016,1098.626646,1061.235516,1049.487778,1099.299404,1089.028706,1087.29986,1098.626646,1061.235516,1049.487778,1099.299404,1089.028706,1087.29986
Non-Annex_I,Western_Africa,NGA,Nigeria,2.D,Non-Energy Products from Fuels and Solvent Use,fossil,CO2,2016,92.18208562,91.20711046,93.97611605,96.06771935,93.32347832,93.17785611,92.201626,91.22283145,93.98819328,96.06986133,93.31535537,93.15960187
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.3.c,Railways,fossil,CO2,2016,13.92105134,14.11468775,14.43491809,15.02378827,14.85036335,14.28550119,13.92105134,14.11468775,14.43491809,15.02378827,14.85036335,14.28550119
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.3.d,Water-borne Navigation,fossil,CO2,2016,14.43838543,14.43838543,14.43838543,14.43838543,14.43838543,14.43838543,14.43838543,14.43838543,14.43838543,14.43838543,14.43838543,14.43838543
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.3.a,Civil Aviation,fossil,CO2,2016,41.45570124,41.45570124,41.45570124,41.45570124,41.45570124,41.45570124,41.45570124,41.45570124,41.45570124,41.45570124,41.45570124,41.45570124
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.4,Residential and other sectors,fossil,CO2,2016,145.8138553,145.8138553,145.8138553,145.8138553,145.8138553,145.8138553,145.8138553,145.8138553,145.8138553,145.8138553,145.8138553,145.8138553
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.5,Non-Specified,fossil,CO2,2016,62.98439975,62.98439975,62.98439975,62.98439975,62.98439975,62.98439975,62.98439975,62.98439975,62.98439975,62.98439975,62.98439975,62.98439975
Non-Annex_I,Western_Africa,NGA,Nigeria,2.A.4,Other Process Uses of Carbonates,fossil,CO2,2016,11.05797723,10.78804262,11.23194897,11.4833144,11.40419485,11.48914026,11.05797723,10.78804262,11.23194897,11.4833144,11.40419485,11.48914026
Non-Annex_I,Western_Africa,NGA,Nigeria,2.B,Chemical Industry,fossil,CO2,2016,105.7853946,103.2030833,107.4496835,109.854354,109.0974622,109.9100867,105.7853946,103.2030833,107.4496835,109.854354,109.0974622,109.9100867
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.2,Manufacturing Industries and Construction,fossil,CO2,2016,587.1657147,572.8462847,596.4049892,609.7267517,605.5086775,610.008757,587.1046207,572.7578774,596.3380008,609.7106378,605.5261285,610.0473199
Non-Annex_I,Western_Africa,NGA,Nigeria,2.A.3,Glass Production,fossil,CO2,2016,0.742571296,0.724454602,0.754241955,0.77109346,0.765754518,0.771440309,0.742472297,0.724329535,0.754152166,0.771069973,0.765783619,0.771503624
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.3.b_noRES,Road Transportation no resuspension,fossil,CO2,2016,4049.944491,4106.336663,4199.550224,4370.847154,4320.463621,4156.237623,4050.223196,4106.523083,4199.665472,4370.961025,4320.440927,4156.029261
Non-Annex_I,Western_Africa,NGA,Nigeria,2.A.1,Cement production,fossil,CO2,2016,725.7128742,708.0631956,737.1496367,753.5348182,748.2747984,753.8101636,725.4733136,707.6994087,736.8695392,753.469436,748.342796,753.9600197
Non-Annex_I,Western_Africa,NGA,Nigeria,3.C.3,Urea application,fossil,CO2,2016,8.111348919,11.41860494,32.27563171,44.50432531,29.33559237,13.97779641,8.11076514,11.41789766,32.27487417,44.50322556,29.33474582,13.97799524
Non-Annex_I,Western_Africa,NGA,Nigeria,1.B.2,Oil and Natural Gas,fossil,CO2,2016,1220.229983,1220.229983,1220.229983,1220.229983,1220.229983,1220.229983,1220.229983,1220.229983,1220.229983,1220.229983,1220.229983,1220.229983
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.2,Manufacturing Industries and Construction,bio,CO2,2017,1432.005972,1397.09279,1454.540236,1487.012067,1476.712954,1487.680627,1431.814054,1396.815071,1454.329802,1486.961448,1476.767774,1487.801767
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.4,Residential and other sectors,bio,CO2,2017,35434.18617,35434.18617,35434.18617,35434.18617,35434.18617,35434.18617,35434.18617,35434.18617,35434.18617,35434.18617,35434.18617,35434.18617
Non-Annex_I,Western_Africa,NGA,Nigeria,3.C.1,Emissions from biomass burning,bio,CO2,2017,703.7926749,990.6692261,2798.079782,3858.277797,2543.323449,1210.801836,701.8220642,988.1455734,2794.840388,3853.640065,2540.013184,1211.217869
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.2,Manufacturing Industries and Construction,fossil,CO2,2017,561.0332133,547.351132,569.8612882,582.5900657,578.5596657,582.8594294,560.9746359,547.2663664,569.7970592,582.5746155,578.5763979,582.8964038
Non-Annex_I,Western_Africa,NGA,Nigeria,2.A.3,Glass Production,fossil,CO2,2017,0.757733683,0.739247068,0.769642642,0.786838235,0.781390278,0.787192165,0.757632662,0.739119447,0.76955102,0.786814268,0.781419973,0.787256773
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.3.a,Civil Aviation,fossil,CO2,2017,49.30014522,49.30014522,49.30014522,49.30014522,49.30014522,49.30014522,49.30014522,49.30014522,49.30014522,49.30014522,49.30014522,49.30014522
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,fossil,CO2,2017,1118.780315,1083.41795,1072.307619,1119.416571,1109.70314,1108.068097,1118.780315,1083.41795,1072.307619,1119.416571,1109.70314,1108.068097
Non-Annex_I,Western_Africa,NGA,Nigeria,2.A.4,Other Process Uses of Carbonates,fossil,CO2,2017,17.02968684,16.61397773,17.29760963,17.68472153,17.56287456,17.69369357,17.02968684,16.61397773,17.29760963,17.68472153,17.56287456,17.69369357
Non-Annex_I,Western_Africa,NGA,Nigeria,2.A.1,Cement production,fossil,CO2,2017,623.170912,608.0151022,632.9916799,647.0616639,642.5448757,647.2981034,622.9652009,607.7027177,632.7511597,647.00552,642.6032653,647.4267852
Non-Annex_I,Western_Africa,NGA,Nigeria,3.C.3,Urea application,fossil,CO2,2017,15.97164315,22.48379218,63.55229904,87.63119544,57.76321763,27.52296547,15.97049366,22.4823995,63.5508074,87.62902999,57.76155074,27.52335699
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.1.a,Main Activity Electricity and Heat Production,fossil,CO2,2017,944.8723126,941.9194965,1013.586022,968.3548108,988.7815521,1043.645443,1154.934077,1145.037819,1030.030366,1047.220129,1090.725772,985.758721
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.3.b_noRES,Road Transportation no resuspension,fossil,CO2,2017,4045.781145,4102.115345,4195.233083,4366.35392,4316.02218,4151.965007,4046.059564,4102.301574,4195.348212,4366.467673,4315.999511,4151.756859
Non-Annex_I,Western_Africa,NGA,Nigeria,2.B,Chemical Industry,fossil,CO2,2017,182.6548034,178.1960446,185.5284549,189.6804894,188.373599,189.7767206,182.6548034,178.1960446,185.5284549,189.6804894,188.373599,189.7767206
Non-Annex_I,Western_Africa,NGA,Nigeria,2.D,Non-Energy Products from Fuels and Solvent Use,fossil,CO2,2017,86.18960049,85.55691202,88.44164591,90.07939985,87.42260488,87.2925595,86.2092639,85.57273063,88.45379794,90.08155576,87.41443162,87.27419078
Non-Annex_I,Western_Africa,NGA,Nigeria,2.C,Metal Industry,fossil,CO2,2017,0.422613675,0.412297316,0.429262525,0.438869207,0.435845417,0.43909186,0.422613675,0.412297316,0.429262525,0.438869207,0.435845417,0.43909186
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.5,Non-Specified,fossil,CO2,2017,68.74904214,68.74904214,68.74904214,68.74904214,68.74904214,68.74904214,68.74904214,68.74904214,68.74904214,68.74904214,68.74904214,68.74904214
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.3.c,Railways,fossil,CO2,2017,13.69730953,13.88783378,14.20291731,14.78232305,14.61168546,14.05590187,13.69730953,13.88783378,14.20291731,14.78232305,14.61168546,14.05590187
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.3.d,Water-borne Navigation,fossil,CO2,2017,14.9964202,14.9964202,14.9964202,14.9964202,14.9964202,14.9964202,14.9964202,14.9964202,14.9964202,14.9964202,14.9964202,14.9964202
Non-Annex_I,Western_Africa,NGA,Nigeria,1.B.2,Oil and Natural Gas,fossil,CO2,2017,1274.921526,1274.921526,1274.921526,1274.921526,1274.921526,1274.921526,1274.921526,1274.921526,1274.921526,1274.921526,1274.921526,1274.921526
Non-Annex_I,Western_Africa,NGA,Nigeria,1.B.1,Solid Fuels,fossil,CO2,2017,0.022159947,0.022159947,0.022159947,0.022159947,0.022159947,0.022159947,0.022159947,0.022159947,0.022159947,0.022159947,0.022159947,0.022159947
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.4,Residential and other sectors,fossil,CO2,2017,151.6268736,151.6268736,151.6268736,151.6268736,151.6268736,151.6268736,151.6268736,151.6268736,151.6268736,151.6268736,151.6268736,151.6268736
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.4,Residential and other sectors,bio,CO2,2018,36056.03142,36056.03142,36056.03142,36056.03142,36056.03142,36056.03142,36056.03142,36056.03142,36056.03142,36056.03142,36056.03142,36056.03142
Non-Annex_I,Western_Africa,NGA,Nigeria,3.C.1,Emissions from biomass burning,bio,CO2,2018,709.7228965,999.0166958,2821.656659,3890.787999,2564.753726,1221.004163,707.7356813,996.4717786,2818.389969,3886.11119,2561.415568,1221.423702
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.2,Manufacturing Industries and Construction,bio,CO2,2018,1442.920121,1407.740727,1465.626119,1498.345655,1487.968192,1499.019546,1442.727267,1407.461652,1465.414657,1498.294789,1488.023279,1499.141277
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.5,Non-Specified,fossil,CO2,2018,43.54138158,43.54138158,43.54138158,43.54138158,43.54138158,43.54138158,43.54138158,43.54138158,43.54138158,43.54138158,43.54138158,43.54138158
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.4,Residential and other sectors,fossil,CO2,2018,182.0482306,182.0482306,182.0482306,182.0482306,182.0482306,182.0482306,182.0482306,182.0482306,182.0482306,182.0482306,182.0482306,182.0482306
Non-Annex_I,Western_Africa,NGA,Nigeria,3.C.3,Urea application,fossil,CO2,2018,15.92599683,22.4195344,63.37066912,87.380749,57.59813267,27.44430594,15.92485063,22.41814571,63.36918174,87.37858973,57.59647054,27.44469634
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.3.b_noRES,Road Transportation no resuspension,fossil,CO2,2018,4066.087658,4122.70461,4216.289722,4388.269446,4337.685083,4172.804476,4066.367474,4122.891774,4216.40543,4388.383771,4337.662299,4172.595284
Non-Annex_I,Western_Africa,NGA,Nigeria,1.B.1,Solid Fuels,fossil,CO2,2018,0.020871703,0.020871703,0.020871703,0.020871703,0.020871703,0.020871703,0.020871703,0.020871703,0.020871703,0.020871703,0.020871703,0.020871703
Non-Annex_I,Western_Africa,NGA,Nigeria,2.C,Metal Industry,fossil,CO2,2018,0.369975078,0.360943672,0.375795781,0.384205904,0.381558741,0.384400824,0.369975078,0.360943672,0.375795781,0.384205904,0.381558741,0.384400824
Non-Annex_I,Western_Africa,NGA,Nigeria,2.D,Non-Energy Products from Fuels and Solvent Use,fossil,CO2,2018,86.91744654,86.2556891,89.13962513,90.81828013,88.14680713,88.01516373,86.93723516,86.27160705,89.15185328,90.8204502,88.13858266,87.99667852
Non-Annex_I,Western_Africa,NGA,Nigeria,2.A.3,Glass Production,fossil,CO2,2018,0.773205667,0.754341579,0.785357792,0.802904497,0.7973453,0.803265655,0.773102584,0.754211352,0.7852643,0.802880041,0.797375602,0.803331582
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.1.a,Main Activity Electricity and Heat Production,fossil,CO2,2018,1037.270691,1034.029121,1112.703865,1063.049526,1085.473783,1145.702774,1267.874244,1257.010238,1130.756289,1149.627026,1197.387054,1082.155352
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.3.d,Water-borne Navigation,fossil,CO2,2018,17.08196476,17.08196476,17.08196476,17.08196476,17.08196476,17.08196476,17.08196476,17.08196476,17.08196476,17.08196476,17.08196476,17.08196476
Non-Annex_I,Western_Africa,NGA,Nigeria,2.B,Chemical Industry,fossil,CO2,2018,169.5620943,165.4229396,172.2297622,176.0841786,174.8709662,176.1735119,169.5620943,165.4229396,172.2297622,176.0841786,174.8709662,176.1735119
Non-Annex_I,Western_Africa,NGA,Nigeria,1.B.2,Oil and Natural Gas,fossil,CO2,2018,1240.846775,1240.846775,1240.846775,1240.846775,1240.846775,1240.846775,1240.846775,1240.846775,1240.846775,1240.846775,1240.846775,1240.846775
Non-Annex_I,Western_Africa,NGA,Nigeria,2.A.1,Cement production,fossil,CO2,2018,684.5286405,667.8805819,695.3163663,710.7716881,705.8101746,711.0314076,684.3026749,667.5374399,695.0521643,710.7100163,705.8743133,711.1727594
Non-Annex_I,Western_Africa,NGA,Nigeria,2.A.4,Other Process Uses of Carbonates,fossil,CO2,2018,13.70760063,13.37298646,13.92325807,14.23485366,14.13677613,14.24207547,13.70760063,13.37298646,13.92325807,14.23485366,14.13677613,14.24207547
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,fossil,CO2,2018,1043.127946,1008.980638,998.2520602,1043.742339,1034.362664,1032.783801,1043.127946,1008.980638,998.2520602,1043.742339,1034.362664,1032.783801
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.2,Manufacturing Industries and Construction,fossil,CO2,2018,588.2032641,573.858572,597.4588695,610.8040965,606.5785183,611.0865187,588.1418804,573.7697454,597.3915634,610.7879061,606.5960521,611.1252645
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.3.a,Civil Aviation,fossil,CO2,2018,52.28866656,52.28866656,52.28866656,52.28866656,52.28866656,52.28866656,52.28866656,52.28866656,52.28866656,52.28866656,52.28866656,52.28866656
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.3.c,Railways,fossil,CO2,2018,13.93831721,14.13219378,14.45282129,15.04242183,14.86878182,14.30321908,13.93831721,14.13219378,14.45282129,15.04242183,14.86878182,14.30321908
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.2,Manufacturing Industries and Construction,bio,CO2,2019,1435.877074,1400.869606,1458.472265,1491.031702,1480.704631,1491.701882,1435.684219,1400.590531,1458.260803,1490.980835,1480.759719,1491.823613
Non-Annex_I,Western_Africa,NGA,Nigeria,3.C.1,Emissions from biomass burning,bio,CO2,2019,725.9457402,1021.852216,2886.154078,3979.723619,2623.378858,1248.913872,723.9131012,1019.249127,2882.812718,3974.939907,2619.964397,1249.343001
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.4,Residential and other sectors,bio,CO2,2019,36600.73417,36600.73417,36600.73417,36600.73417,36600.73417,36600.73417,36600.73417,36600.73417,36600.73417,36600.73417,36600.73417,36600.73417
Non-Annex_I,Western_Africa,NGA,Nigeria,1.B.1,Solid Fuels,fossil,CO2,2019,0.023616471,0.023616471,0.023616471,0.023616471,0.023616471,0.023616471,0.023616471,0.023616471,0.023616471,0.023616471,0.023616471,0.023616471
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.1.a,Main Activity Electricity and Heat Production,fossil,CO2,2019,983.9736619,980.8986504,1055.530929,1008.427929,1029.699983,1086.834289,1202.728346,1192.422554,1072.655784,1090.556906,1135.862928,1026.552059
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.3.c,Railways,fossil,CO2,2019,14.33531306,14.53471169,14.86447143,15.47086516,15.29227948,14.71060819,14.33531306,14.53471169,14.86447143,15.47086516,15.29227948,14.71060819
Non-Annex_I,Western_Africa,NGA,Nigeria,2.D,Non-Energy Products from Fuels and Solvent Use,fossil,CO2,2019,83.91324614,83.51386315,86.55207146,87.89970238,85.24244181,85.12057216,83.93345617,83.53012077,86.56456065,87.90191844,85.23404178,85.10169307
Non-Annex_I,Western_Africa,NGA,Nigeria,2.A.4,Other Process Uses of Carbonates,fossil,CO2,2019,15.87398066,15.48648332,16.12372109,16.48456195,16.37098402,16.49292511,15.87398066,15.48648332,16.12372109,16.48456195,16.37098402,16.49292511
Non-Annex_I,Western_Africa,NGA,Nigeria,2.A.3,Glass Production,fossil,CO2,2019,0.789941222,0.770668832,0.802356372,0.820282865,0.814603343,0.82065184,0.789835908,0.770535787,0.802260856,0.82025788,0.8146343,0.820719194
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.3.a,Civil Aviation,fossil,CO2,2019,66.30522906,66.30522906,66.30522906,66.30522906,66.30522906,66.30522906,66.30522906,66.30522906,66.30522906,66.30522906,66.30522906,66.30522906
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,fossil,CO2,2019,1066.310049,1029.010485,1017.291516,1066.981159,1056.735613,1055.011,1066.310049,1029.010485,1017.291516,1066.981159,1056.735613,1055.011
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.2,Manufacturing Industries and Construction,fossil,CO2,2019,602.6692326,587.9717317,612.152463,625.8259377,621.4964659,626.115351,602.6064403,587.8808668,612.0836124,625.8093758,621.514402,626.1549858
Non-Annex_I,Western_Africa,NGA,Nigeria,2.C,Metal Industry,fossil,CO2,2019,0.369975078,0.360943672,0.375795781,0.384205904,0.381558741,0.384400824,0.369975078,0.360943672,0.375795781,0.384205904,0.381558741,0.384400824
Non-Annex_I,Western_Africa,NGA,Nigeria,2.A.1,Cement production,fossil,CO2,2019,723.7200903,706.1188772,735.1254478,751.4656362,746.2200602,751.7402255,723.4811875,705.7560892,734.8461195,751.4004335,746.2878711,751.8896701
Non-Annex_I,Western_Africa,NGA,Nigeria,3.C.3,Urea application,fossil,CO2,2019,15.33259484,21.58418346,61.00948056,84.12494583,55.45202858,26.42173222,15.33149134,21.58284651,61.0080486,84.12286703,55.45042839,26.42210807
Non-Annex_I,Western_Africa,NGA,Nigeria,2.B,Chemical Industry,fossil,CO2,2019,162.5944329,158.6253648,165.1524808,168.8485112,167.6851522,168.9341736,162.5944329,158.6253648,165.1524808,168.8485112,167.6851522,168.9341736
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.3.d,Water-borne Navigation,fossil,CO2,2019,18.91451956,18.91451956,18.91451956,18.91451956,18.91451956,18.91451956,18.91451956,18.91451956,18.91451956,18.91451956,18.91451956,18.91451956
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.3.b_noRES,Road Transportation no resuspension,fossil,CO2,2019,4392.35778,4453.517777,4554.612326,4740.39201,4685.748667,4507.637747,4392.660049,4453.71996,4554.737318,4740.515508,4685.724055,4507.411768
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.4,Residential and other sectors,fossil,CO2,2019,234.7572412,234.7572412,234.7572412,234.7572412,234.7572412,234.7572412,234.7572412,234.7572412,234.7572412,234.7572412,234.7572412,234.7572412
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.5,Non-Specified,fossil,CO2,2019,44.50292424,44.50292424,44.50292424,44.50292424,44.50292424,44.50292424,44.50292424,44.50292424,44.50292424,44.50292424,44.50292424,44.50292424
Non-Annex_I,Western_Africa,NGA,Nigeria,1.B.2,Oil and Natural Gas,fossil,CO2,2019,1305.843654,1305.843654,1305.843654,1305.843654,1305.843654,1305.843654,1305.843654,1305.843654,1305.843654,1305.843654,1305.843654,1305.843654
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.4,Residential and other sectors,bio,CO2,2020,36818.69116,36818.69116,36818.69116,36818.69116,36818.69116,36818.69116,36818.69116,36818.69116,36818.69116,36818.69116,36818.69116,36818.69116
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.2,Manufacturing Industries and Construction,bio,CO2,2020,1443.296125,1408.107779,1466.008064,1498.735727,1488.355294,1499.409364,1443.102261,1407.827245,1465.795496,1498.684594,1488.41067,1499.531732
Non-Annex_I,Western_Africa,NGA,Nigeria,3.C.1,Emissions from biomass burning,bio,CO2,2020,716.6524967,1008.770906,2849.206781,3928.776918,2589.795496,1232.925817,714.6458787,1006.201141,2845.908196,3924.054445,2586.424745,1233.349452
Non-Annex_I,Western_Africa,NGA,Nigeria,3.C.3,Urea application,fossil,CO2,2020,15.33259484,21.58418346,61.00948056,84.12494583,55.45202858,26.42173222,15.33149134,21.58284651,61.0080486,84.12286703,55.45042839,26.42210807
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.3.a,Civil Aviation,fossil,CO2,2020,40.66592112,40.66592112,40.66592112,40.66592112,40.66592112,40.66592112,40.66592112,40.66592112,40.66592112,40.66592112,40.66592112,40.66592112
Non-Annex_I,Western_Africa,NGA,Nigeria,2.A.3,Glass Production,fossil,CO2,2020,0.798084946,0.778613872,0.810628088,0.82873939,0.823001315,0.829112168,0.797978546,0.778479455,0.810531587,0.828714147,0.823032592,0.829180216
Non-Annex_I,Western_Africa,NGA,Nigeria,2.A.1,Cement production,fossil,CO2,2020,731.1811222,713.3984532,742.7040607,759.2127046,753.9130505,759.4901247,730.9397565,713.0319252,742.4218526,759.1468297,753.9815604,759.64111
Non-Annex_I,Western_Africa,NGA,Nigeria,1.B.2,Oil and Natural Gas,fossil,CO2,2020,1200.888485,1200.888485,1200.888485,1200.888485,1200.888485,1200.888485,1200.888485,1200.888485,1200.888485,1200.888485,1200.888485,1200.888485
Non-Annex_I,Western_Africa,NGA,Nigeria,1.A.3.b_noRES,Road Transportation no resuspension,fossil,CO2,2020,4337.239478,4397.631998,4497.457944,4680.906337,4626.948696,4451.072833,4337.537955,4397.831643,4497.581367,4681.028285,4626.924393,4450.84969
